"artifactId","numIncoming"
"org.jbpm:jbpm-test","3748"
"org.wildfly.security:wildfly-elytron-auth","3746"
"org.apache.hadoop:hadoop-aws","3743"
"software.amazon.awssdk:lambda","3743"
"com.microsoft.azure:azure-mgmt-resources","3740"
"org.pac4j:pac4j-jwt","3739"
"com.esotericsoftware.kryo:kryo","3739"
"org.grails:grails-core","3734"
"io.ktor:ktor-server-core-jvm","3733"
"io.opentelemetry:opentelemetry-sdk-testing","3731"
"io.micrometer:micrometer-registry-influx","3731"
"com.mashape.unirest:unirest-java","3729"
"org.apache.maven:maven-repository-metadata","3728"
"org.apache.felix:org.osgi.compendium","3728"
"com.azure:azure-core-http-netty","3727"
"com.amazonaws:aws-java-sdk-lambda","3724"
"org.spigotmc:spigot-api","3724"
"org.apache.xbean:xbean-spring","3724"
"org.uberfire:uberfire-structure-api","3724"
"org.eclipse.rdf4j:rdf4j-util","3723"
"com.atlassian.commonmark:commonmark","3723"
"org.codehaus.sonar:sonar-plugin-api","3723"
"com.squareup.moshi:moshi-adapters","3721"
"org.netbeans.api:org-netbeans-modules-editor-mimelookup","3721"
"me.ahoo.wow:wow-core","3720"
"com.daml:jwt_2.13","3720"
"org.apache.jackrabbit:oak-jcr","3719"
"org.eclipse.dirigible:dirigible-database-api","3719"
"org.eclipse.xtend:org.eclipse.xtend.lib","3717"
"org.asciidoctor:asciidoctorj","3717"
"org.scalameta:munit_sjs1_2.13","3716"
"com.palantir.atlasdb:commons-executors-api","3716"
"org.apache.nifi:nifi-standard-services-api-nar","3715"
"com.typesafe.akka:akka-persistence-tck_2.12","3715"
"io.janstenpickle:trace4cats-core_2.12","3714"
"org.scala-sbt:sbt","3713"
"org.apache.camel:camel-http","3713"
"org.neo4j:neo4j-random-values","3712"
"org.eclipse.dirigible:dirigible-engine-javascript","3710"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-iosarm32","3709"
"org.talend.sdk.component:component-api","3708"
"me.proton.core:crypto-common","3708"
"org.eclipse.emf:org.eclipse.emf.common","3708"
"org.kie.workbench.widgets:kie-wb-metadata-widget","3704"
"org.wso2.carbon.mediation:org.wso2.carbon.endpoint","3703"
"org.wso2.carbon.mediation:org.wso2.carbon.localentry","3703"
"org.apache.axis2:axis2-transport-local","3701"
"com.bihe0832.android:lib-uiutils","3698"
"com.bihe0832.android:lib-utils","3698"
"com.jcabi:jcabi-log","3696"
"software.amazon.smithy:smithy-aws-traits","3694"
"com.alibaba:transmittable-thread-local","3690"
"org.noear:solon.boot.jlhttp","3690"
"org.eclipse.jetty:jetty-util-ajax","3690"
"org.opensaml:opensaml-xacml-saml-impl","3689"
"com.softwaremill.sttp.client3:core_2.12","3689"
"io.trino:trino-testing-services","3688"
"org.opensaml:opensaml-profile-impl","3688"
"io.monix:monix_2.12","3686"
"org.apache.felix:org.apache.felix.fileinstall","3686"
"org.picketbox:picketbox","3686"
"org.apache.hadoop:hadoop-yarn-api","3684"
"androidx.fragment:fragment","3683"
"org.apache.axis2:axis2-transport-http","3682"
"org.infinispan:infinispan-cachestore-jdbc","3681"
"com.lihaoyi:fastparse_2.12","3680"
"org.typelevel:cats-mtl_2.13","3678"
"com.squareup.misk:misk-actions","3677"
"com.vladsch.flexmark:flexmark-ext-emoji","3677"
"org.wso2.carbon.analytics-common:org.wso2.carbon.event.output.adapter.email","3676"
"com.sun.jersey.jersey-test-framework:jersey-test-framework-grizzly2","3675"
"org.wso2.tomcat:tomcat","3673"
"org.scalatest:scalatest-flatspec_2.13","3672"
"org.apereo.cas:cas-server-support-jdbc-drivers","3672"
"org.wso2.carbon.analytics-common:org.wso2.carbon.event.output.adapter.sms","3672"
"io.gravitee.plugin:gravitee-plugin-alert","3667"
"org.kie.workbench.forms:kie-wb-common-forms-fields","3666"
"dev.zio:zio-interop-cats_2.13","3665"
"io.github.resilience4j:resilience4j-circuitbreaker","3664"
"org.typelevel:cats-core_sjs1_2.12","3662"
"org.uberfire:uberfire-metadata-api","3660"
"org.opensaml:opensaml-storage-impl","3659"
"org.wso2.orbit.com.amazonaws:awslambda","3656"
"org.keycloak:keycloak-server-spi","3655"
"androidx.databinding:databinding-ktx","3655"
"org.netbeans.api:org-openide-explorer","3655"
"org.kie.workbench.forms:kie-wb-common-forms-api","3654"
"org.ops4j.pax.web:pax-web-spi","3654"
"org.apache.lucene:lucene-join","3654"
"org.xwiki.commons:xwiki-commons-extension-api","3652"
"org.scala-lang.modules:scala-parser-combinators_2.13","3650"
"org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-depchain","3649"
"software.amazon.awssdk:ses","3637"
"org.jboss.remoting:jboss-remoting","3635"
"org.mobicents.protocols.sctp:sctp-impl","3634"
"org.jvnet.staxex:stax-ex","3634"
"io.fabric8:openshift-client","3633"
"org.opensaml:opensaml-xacml-saml-api","3632"
"org.apache.dubbo:dubbo","3631"
"org.hibernate:hibernate-envers","3629"
"org.mule.tests:mule-tests-functional","3627"
"org.apache.maven.resolver:maven-resolver-connector-basic","3626"
"androidx.work:work-runtime","3622"
"software.amazon.awssdk:route53","3621"
"com.github.docker-java:docker-java-transport-httpclient5","3620"
"org.wso2.carbon.devicemgt:org.wso2.carbon.identity.jwt.client.extension","3616"
"com.typesafe.akka:akka-http-testkit_2.13","3616"
"io.quarkus:quarkus-rest-client-deployment","3615"
"com.squareup.picasso:picasso","3613"
"io.openapitools.jackson.dataformat:jackson-dataformat-hal","3611"
"org.kie.server:kie-server-client","3611"
"org.codehaus.btm:btm","3610"
"org.http4k:http4k-realtime-core","3608"
"net.nemerosa.ontrack:ontrack-ui-graphql","3607"
"org.uberfire:uberfire-client-all","3607"
"org.neo4j:annotations","3605"
"org.jbpm:jbpm-runtime-manager","3605"
"jakarta.ejb:jakarta.ejb-api","3605"
"org.xwiki.commons:xwiki-commons-script","3604"
"org.uberfire:uberfire-preferences-api","3604"
"io.gravitee.repository:gravitee-repository","3600"
"com.vladsch.flexmark:flexmark-all","3596"
"org.eclipse.jetty.aggregate:jetty-all-server","3596"
"org.ldaptive:ldaptive-unboundid","3595"
"com.thetransactioncompany.wso2:cors-filter","3595"
"com.playtika.testcontainers:testcontainers-common","3594"
"io.vertx:vertx-rx-java","3594"
"org.scalatestplus:scalacheck-1-15_2.12","3593"
"io.ktor:ktor-client-logging-jvm","3592"
"org.scalameta:scalameta_2.12","3587"
"org.finos.legend.engine:legend-engine-xt-relationalStore-javaPlatformBinding-pure","3586"
"com.github.jnr:jnr-unixsocket","3585"
"org.jboss.resteasy:resteasy-cdi","3584"
"com.typesafe.play:play-test_2.11","3583"
"com.tencent.polaris:polaris-plugin-api","3583"
"io.dropwizard.metrics:metrics-servlets","3580"
"com.daml:daml-lf-validation_2.13","3578"
"org.glassfish.deployment:dol","3578"
"androidx.lifecycle:lifecycle-viewmodel-savedstate","3576"
"org.springframework.amqp:spring-rabbit","3575"
"org.apereo.cas:cas-server-core-monitor","3572"
"org.apache.velocity:velocity-tools","3572"
"org.lwjgl:lwjgl-jemalloc","3567"
"com.networknt:service","3566"
"com.vladsch.flexmark:flexmark-ext-autolink","3565"
"org.apache.maven.shared:maven-verifier","3563"
"io.ebean:ebean-core","3563"
"org.mobicents.protocols.ss7.map:map-impl","3560"
"org.janusgraph:example-common","3554"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.functions.library.mgt","3549"
"org.jboss.spec.javax.resource:jboss-connector-api_1.7_spec","3547"
"org.json4s:json4s-native_2.13","3546"
"com.lihaoyi:pprint_2.13","3546"
"org.cactoos:cactoos","3545"
"org.bitbucket.bradleysmithllc.java-cl-parser:java-cl-parser","3544"
"io.prestosql:presto-main","3543"
"org.scalaz:scalaz-scalacheck-binding_2.11","3542"
"org.opendaylight.bgpcep:bgp-concepts","3536"
"org.seleniumhq.selenium:selenium-server","3536"
"org.kill-bill.billing:killbill-platform-api","3530"
"org.finos.legend.engine:legend-engine-external-shared","3528"
"com.github.docker-java:docker-java-core","3527"
"org.opensaml:opensaml-profile-api","3526"
"org.specs2:specs2-junit_2.13","3523"
"org.eclipse.che.core:che-core-commons-test","3522"
"software.amazon.awssdk:eventbridge","3522"
"com.lihaoyi:os-lib_2.12","3521"
"com.lihaoyi:requests_2.12","3512"
"xalan:serializer","3508"
"org.wso2.carbon.commons:org.wso2.carbon.statistics.ui","3508"
"com.daml:daml-lf-language_2.12","3507"
"org.restcomm:restcomm-connect.interpreter","3504"
"org.apache.ws.commons.axiom:axiom-impl","3504"
"org.osgi:org.osgi.service.cm","3504"
"org.restcomm:restcomm-connect.sms.api","3504"
"com.netflix.conductor:conductor-core","3504"
"com.amazonaws:aws-java-sdk-ssm","3501"
"org.apache.maven.reporting:maven-reporting-impl","3498"
"org.opendaylight.bgpcep:bgp-parser-api","3497"
"org.noear:solon.logging","3496"
"org.eclipse.equinox:javax.servlet","3496"
"org.scala-js:scalajs-dom_sjs1_2.13","3495"
"org.hibernate:hibernate-search-engine","3493"
"org.glassfish.main.common:common-util","3491"
"io.cloudslang:score-api","3490"
"com.netflix.archaius:archaius2-core","3490"
"org.scala-js:scalajs-test-interface_2.10","3489"
"org.finos.legend.engine:legend-engine-pure-code-core-extension","3488"
"org.dashbuilder:dashbuilder-dataset-client","3485"
"io.dropwizard:dropwizard-auth","3485"
"com.yahoo.vespa:model-integration","3483"
"org.glassfish.grizzly:grizzly-http-server","3482"
"org.opendaylight.mdsal.binding.model.ietf:rfc6991-ietf-yang-types","3481"
"com.benasher44:uuid-jvm","3480"
"org.apache.tomcat.embed:tomcat-embed-el","3478"
"org.quasar-analytics:quasar-connector-internal_2.11","3476"
"org.jbehave:jbehave-core","3475"
"org.eclipse.jetty:apache-jstl","3474"
"ai.h2o:h2o-core","3473"
"com.tencent.polaris:polaris-config","3472"
"org.specs2:specs2-scalacheck_2.13","3470"
"org.specs2:specs2-scalacheck_2.10","3467"
"com.typesafe.akka:akka-http-spray-json_2.12","3467"
"org.zeroturnaround:zt-exec","3466"
"org.kill-bill.commons:killbill-embeddeddb-h2","3466"
"dev.failsafe:failsafe","3463"
"dev.zio:zio-interop-cats_2.12","3462"
"org.scalacheck:scalacheck_sjs1_3","3456"
"org.apache.calcite:calcite-core","3454"
"biz.aQute.bnd:bndlib","3453"
"software.amazon.awscdk:cdk","3453"
"org.dashbuilder:dashbuilder-displayer-client","3452"
"org.ow2.jonas:jonas-services-api","3449"
"org.wso2.orbit.org.scannotation:scannotation","3448"
"org.springframework.integration:spring-integration-test","3448"
"org.apache.hadoop:hadoop-yarn-server-tests","3446"
"org.apache.kafka:connect-json","3446"
"org.json4s:json4s-jackson_2.12","3445"
"org.wildfly.security:wildfly-elytron-mechanism","3445"
"com.netflix.archaius:archaius2-api","3444"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.core","3434"
"org.eclipse.dirigible:dirigible-api","3433"
"io.swagger.core.v3:swagger-jaxrs2","3433"
"com.hack23.cia:testfoundation","3432"
"io.joynr.java:javaapi","3431"
"org.eclipse.edc:runtime-metamodel","3431"
"com.github.ghik:silencer-lib_2.13.10","3430"
"io.delta:delta-core_2.12","3430"
"org.opendaylight.bgpcep:bgp-rib-spi","3430"
"commons-jxpath:commons-jxpath","3429"
"org.wso2.carbon:org.wso2.carbon.ndatasource.rdbms","3428"
"org.ossreviewtoolkit:model","3426"
"org.wso2.orbit.com.github.dblock.waffle:waffle-jna","3426"
"org.wildfly.core:wildfly-model-test","3425"
"org.infinispan:infinispan-cachestore-remote","3425"
"com.baomidou:mybatis-plus-extension","3425"
"com.tencent:mmkv-static","3421"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-watchosx86","3417"
"org.iq80.leveldb:leveldb","3416"
"org.mobicents.protocols.ss7.tcap:tcap-impl","3415"
"com.jwebmp.plugins.bootstrap:jwebmp-bootstrap","3414"
"org.opendaylight.controller.model:model-inventory","3413"
"org.jboss.forge.furnace.container:cdi-api","3413"
"com.vaadin:vaadin-flow-components-base","3411"
"org.http4s:http4s-blaze-server_2.12","3409"
"org.netbeans.api:org-netbeans-modules-editor-lib","3407"
"io.ktor:ktor-client-core-iosarm64","3405"
"io.apicurio:apicurio-data-models","3404"
"org.jetbrains.kotlinx:kotlinx-serialization-json-iossimulatorarm64","3402"
"org.apache.kerby:kerb-simplekdc","3402"
"org.apache.olingo:olingo-odata2-lib","3401"
"io.quarkus:quarkus-agroal-spi","3398"
"uk.gov.gchq.gaffer:common-util","3396"
"org.wso2.carbon.analytics:org.wso2.carbon.stream.processor.common","3396"
"org.scalameta:munit-scalacheck_2.12","3394"
"org.kie.soup:kie-soup-project-datamodel-commons","3393"
"org.jbpm:jbpm-kie-services","3393"
"com.sksamuel.exts:exts_2.12","3393"
"io.ktor:ktor-client-core-iosx64","3392"
"org.netbeans.api:org-netbeans-modules-projectuiapi-base","3389"
"org.apache.solr:solr-test-framework","3388"
"com.yahoo.vespa:docproc","3388"
"io.quarkus:quarkus-kubernetes-service-binding","3385"
"org.wso2.orbit.org.apache.httpcomponents:httpmime","3384"
"org.jetbrains.compose.runtime:runtime-uikitarm64","3384"
"net.jodah:concurrentunit","3383"
"org.codehaus.cargo:cargo-sample-java","3383"
"io.spinnaker.kork:kork-exceptions","3380"
"org.odpi.egeria:admin-services-api","3380"
"org.jetbrains.compose.runtime:runtime-uikitx64","3378"
"org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oidc.session","3376"
"org.keycloak:keycloak-server-spi-private","3375"
"io.openliberty.features:io.openliberty.mpCompatible-0.0","3375"
"org.eclipse.dirigible:dirigible-core","3373"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.rest.api.publisher.v1.common","3371"
"org.scalameta:trees_2.13","3371"
"io.jooby:jooby","3371"
"org.netbeans.api:org-netbeans-modules-options-api","3370"
"org.jetbrains.compose.foundation:foundation-desktop","3370"
"org.wso2.carbon.commons:org.wso2.carbon.ntask.core","3366"
"org.eclipse.che.core:che-core-commons-inject","3366"
"org.opendaylight.mdsal.model:ietf-inet-types-2013-07-15","3366"
"com.guicedee.services:jakarta.activation","3364"
"org.neo4j:neo4j-lucene-index","3363"
"io.debezium:debezium-connector-mysql","3362"
"android.arch.lifecycle:runtime","3361"
"io.vertx:vertx-service-proxy","3360"
"org.opendaylight.openflowplugin.model:model-flow-service","3358"
"org.apache.cxf:cxf-rt-databinding-aegis","3358"
"org.apereo.cas:cas-server-core-cookie","3355"
"com.lihaoyi:pprint_2.11","3355"
"org.mobicents.protocols.ss7.m3ua:m3ua-api","3355"
"org.jvnet.hudson.main:hudson-core","3352"
"com.google.api.grpc:grpc-google-common-protos","3351"
"org.wso2.carbon.registry:org.wso2.carbon.registry.ws.client","3349"
"com.vaadin:vaadin-server","3349"
"org.owasp.encoder:encoder-jsp","3349"
"org.eclipse.aether:aether-impl","3348"
"com.bihe0832.android:lib-theme","3347"
"com.spotify:completable-futures","3347"
"org.finos.legend.engine:legend-engine-xt-javaPlatformBinding-pure","3346"
"io.quarkus.gizmo:gizmo","3344"
"org.apache.synapse:synapse-extensions","3343"
"org.webjars.bowergithub.polymerelements:iron-flex-layout","3343"
"com.yahoo.vespa:hosted-zone-api","3340"
"mysql:mysql-connector-mxj","3339"
"androidx.compose.ui:ui-tooling","3336"
"org.finos.legend.pure:legend-pure-m2-dsl-mapping","3335"
"com.vladsch.flexmark:flexmark-ext-yaml-front-matter","3335"
"org.apache.flink:flink-shaded-force-shading","3331"
"org.wso2.orbit.io.swagger:swagger-parser","3330"
"com.damnhandy.wso2:handy-uri-templates","3329"
"com.google.collections:google-collections","3329"
"org.noear:solon.logging.simple","3328"
"org.hibernate:hibernate-search-orm","3328"
"org.typelevel:cats-parse_2.13","3327"
"com.couchbase.client:java-client","3326"
"io.streamnative:pulsar-io-common","3326"
"org.jetbrains.kotlin-wrappers:kotlin-react-core-js","3325"
"com.guicedee.servlets:guiced-servlets","3322"
"com.facebook.drift:drift-api","3318"
"org.jetbrains.compose.runtime:runtime-uikitsimarm64","3317"
"io.streamnative:pulsar-transaction-common","3314"
"org.threeten:threeten-extra","3313"
"com.fasterxml.jackson.datatype:jackson-datatype-json-org","3312"
"com.github.jbellis:jamm","3311"
"eu.timepit:refined_2.12","3310"
"de.bwaldvogel:mongo-java-server","3310"
"org.eclipse.dirigible:dirigible-repository","3310"
"org.eclipse.dirigible:dirigible-database","3310"
"org.apache.beam:beam-vendor-guava-26_0-jre","3308"
"org.apache.sling:org.apache.sling.testing.osgi-mock","3307"
"org.wso2.orbit.com.lmax:disruptor","3306"
"org.netbeans.api:org-netbeans-modules-queries","3306"
"org.jetbrains.kotlinx:atomicfu-linuxx64","3305"
"io.quarkus.security:quarkus-security","3305"
"org.rogach:scallop_2.12","3305"
"org.jboss.errai:errai-cdi-client","3305"
"org.jetbrains.compose.foundation:foundation","3304"
"org.jboss.spec:jboss-javaee-6.0","3304"
"software.amazon.awscdk:certificatemanager","3304"
"org.typelevel:cats-kernel-laws_2.12","3301"
"software.amazon.awssdk:cloudwatchlogs","3294"
"org.wildfly.security:wildfly-elytron-sasl","3294"
"com.github.javaparser:javaparser-symbol-solver-core","3293"
"com.microsoft.azure:azure-storage","3293"
"org.apache.karaf:apache-karaf","3293"
"com.tdunning:t-digest","3292"
"software.amazon.awssdk:firehose","3291"
"biz.aQute:bndlib","3290"
"io.projectreactor.addons:reactor-extra","3289"
"org.json4s:json4s-native_2.12","3289"
"it.unibo.alchemist:alchemist-api","3287"
"software.amazon.awssdk:cognitoidentityprovider","3287"
"com.xebia:xef-core-jvm","3286"
"org.eclipse.rdf4j:rdf4j-repository-sail","3286"
"org.wso2.carbon:org.wso2.carbon.securevault","3285"
"io.opentelemetry:opentelemetry-sdk-trace","3282"
"org.jboss.spec.javax.el:jboss-el-api_3.0_spec","3280"
"org.wso2.carbon.extension.identity.oauth2.grantType.jwt:org.wso2.carbon.identity.oauth2.grant.jwt","3278"
"org.eclipse.dirigible:dirigible-engine","3278"
"com.google.guava:guava-gwt","3277"
"de.ruedigermoeller:fst","3276"
"com.google.inject.extensions:guice-grapher","3276"
"com.guicedee:guiced-injection","3275"
"org.ow2.util:util-log","3274"
"io.smallrye.reactive:smallrye-reactive-converter-api","3271"
"org.apache.jackrabbit:jackrabbit-data","3271"
"android.arch.lifecycle:common","3270"
"org.mobicents.protocols.ss7.m3ua:m3ua-impl","3269"
"io.trino.tpch:tpch","3264"
"org.ops4j.base:ops4j-base-lang","3264"
"org.snakeyaml:snakeyaml-engine","3264"
"io.janstenpickle:trace4cats-inject_2.12","3262"
"io.janstenpickle:trace4cats-inject_2.13","3262"
"io.qtjambi:qtjambi","3258"
"us.fatehi:schemacrawler","3257"
"org.spigotmc:spigot","3257"
"org.wildfly:wildfly-naming","3254"
"it.tidalwave.thesefoolishthings:it-tidalwave-util-test","3254"
"org.http4k:http4k-connect-amazon-core","3254"
"org.opencastproject:opencast-dublincore","3253"
"org.jboss.arquillian.testng:arquillian-testng-container","3253"
"org.jboss.spec.javax.interceptor:jboss-interceptors-api_1.2_spec","3253"
"org.wso2.orbit.org.apache.ode:ode","3252"
"de.greenrobot:java-common","3250"
"org.apache.flink:flink-test-utils_2.11","3250"
"org.jetbrains.kotlinx:atomicfu-macosarm64","3246"
"org.web3j:core","3245"
"com.google.auto:auto-common","3243"
"io.openliberty.features:com.ibm.websphere.appserver.transaction-1.2","3241"
"it.unibo.alchemist:alchemist-euclidean-geometry","3241"
"io.opentelemetry.instrumentation:opentelemetry-instrumentation-api-semconv","3237"
"org.eclipse.dirigible:dirigible-services","3235"
"org.apereo.cas:cas-server-core-api-throttle","3235"
"org.zalando:jackson-datatype-problem","3234"
"com.typesafe.akka:akka-stream-testkit_2.11","3234"
"io.fabric8:kubernetes-generator","3233"
"org.jboss.logmanager:jboss-logmanager-embedded","3230"
"org.jboss.resteasy:jaxrs-api","3230"
"org.soot-oss:soot","3228"
